county_code,county_precinct_id,race,registered_voters
25,1-05C,hispanic,56
25,1-05C,native_american,14
25,1-05C,other,263
25,1-05C,white,1867
25,1-06C,aapi,36
25,1-06C,black,142
25,1-06C,hispanic,40
25,1-06C,native_american,9
25,1-06C,other,228
25,1-06C,white,1659
25,1-08C,aapi,40
25,1-08C,black,370
25,1-08C,hispanic,52
25,1-08C,native_american,9
25,1-08C,other,171
25,1-08C,white,1204
25,1-09C,aapi,61
25,1-09C,black,951
25,1-09C,hispanic,74
25,1-09C,native_american,13
25,1-09C,other,247
25,1-09C,white,727
25,1-10C,aapi,8
25,1-10C,black,11
25,1-10C,hispanic,5
25,1-10C,native_american,3
25,1-10C,other,96
25,1-10C,white,1021
25,1-12C,aapi,19
25,1-12C,black,38
25,1-12C,hispanic,20
25,1-12C,native_american,1
25,1-12C,other,145
25,1-12C,white,1773
25,1-13C,aapi,37
25,1-13C,black,267
25,1-13C,hispanic,38
25,1-13C,native_american,4
25,1-13C,other,142
25,1-13C,white,1046
25,1-14C,aapi,39
25,1-14C,black,228
25,1-14C,hispanic,44
25,1-14C,native_american,11
25,1-14C,other,187
25,1-14C,white,1364
25,1-16C,aapi,22
25,1-16C,black,310
25,1-16C,hispanic,74
25,1-16C,native_american,16
25,1-16C,other,280
25,1-16C,white,2405
25,1-17C,aapi,96
25,1-17C,black,100
25,1-17C,hispanic,41
25,1-17C,native_american,9
25,1-17C,other,324
25,1-17C,white,2935
25,2-02C,aapi,19
25,2-02C,black,946
25,2-02C,hispanic,39
25,2-02C,native_american,18
25,2-02C,other,239
25,2-02C,white,803
25,2-03C,aapi,30
25,2-03C,black,599
25,2-03C,hispanic,59
25,2-03C,native_american,11
25,2-03C,other,205
25,2-03C,white,863
25,2-04C,aapi,15
25,2-04C,black,1604
25,2-04C,hispanic,53
25,2-04C,native_american,15
25,2-04C,other,296
25,2-04C,white,733
25,2-05C,aapi,21
25,2-05C,black,1629
25,2-05C,hispanic,61
25,2-05C,native_american,24
25,2-05C,other,382
25,2-05C,white,1021
25,2-06C,aapi,21
25,2-06C,black,713
25,2-06C,hispanic,48
25,2-06C,native_american,10
25,2-06C,other,189
25,2-06C,white,855
25,2-07C,aapi,15
25,2-07C,black,1801
25,2-07C,hispanic,38
25,2-07C,native_american,11
25,2-07C,other,311
25,2-07C,white,890
25,2-09C,aapi,25
25,2-09C,black,2079
25,2-09C,hispanic,71
25,2-09C,native_american,20
25,2-09C,other,391
25,2-09C,white,1164
25,2-11C,aapi,15
25,2-11C,black,1211
25,2-11C,hispanic,27
25,2-11C,native_american,17
25,2-11C,other,228
25,2-11C,white,487
25,2-12C,aapi,25
25,2-12C,black,668
25,2-12C,hispanic,87
25,2-12C,native_american,14
25,2-12C,other,263
25,2-12C,white,1058
25,3-02C,aapi,21
25,3-02C,black,173
25,3-02C,hispanic,50
25,3-02C,native_american,8
25,3-02C,other,212
25,3-02C,white,1418
25,3-03C,aapi,4
25,3-03C,black,1003
25,3-03C,hispanic,24
25,3-03C,native_american,9
25,3-03C,other,138
25,3-03C,white,229
25,3-04C,aapi,11
25,3-04C,black,1260
25,3-04C,hispanic,19
25,3-04C,native_american,3
25,3-04C,other,179
25,3-04C,white,225
25,3-05C,aapi,34
25,3-05C,black,999
25,3-05C,hispanic,56
25,3-05C,native_american,9
25,3-05C,other,295
25,3-05C,white,934
25,3-08C,aapi,14
25,3-08C,black,527
25,3-08C,hispanic,25
25,3-08C,native_american,9
25,3-08C,other,153
25,3-08C,white,593
25,3-09C,aapi,6
25,3-09C,black,76
25,3-09C,hispanic,8
25,3-09C,native_american,2
25,3-09C,other,48
25,3-09C,white,559
25,3-10C,aapi,18
25,3-10C,black,1942
25,3-10C,hispanic,44
25,3-10C,native_american,20
25,3-10C,other,263
25,3-10C,white,557
25,3-11C,aapi,18
25,3-11C,black,944
25,3-11C,hispanic,12
25,3-11C,native_american,6
25,3-11C,other,167
25,3-11C,white,408
25,3-12C,aapi,34
25,3-12C,black,444
25,3-12C,hispanic,42
25,3-12C,native_american,9
25,3-12C,other,190
25,3-12C,white,1117
25,3-13C,aapi,24
25,3-13C,black,1510
25,3-13C,hispanic,38
25,3-13C,native_american,12
25,3-13C,other,329
25,3-13C,white,1047
25,3-14C,aapi,20
25,3-14C,black,1533
25,3-14C,hispanic,43
25,3-14C,native_american,13
25,3-14C,other,266
25,3-14C,white,659
25,4-02C,aapi,153
25,4-02C,black,231
25,4-02C,hispanic,57
25,4-02C,native_american,15
25,4-02C,other,302
25,4-02C,white,1988
25,4-04C,aapi,48
25,4-04C,black,65
25,4-04C,hispanic,35
25,4-04C,native_american,8
25,4-04C,other,213
25,4-04C,white,2206
25,4-05C,aapi,48
25,4-05C,black,64
25,4-05C,hispanic,48
25,4-05C,native_american,8
25,4-05C,other,239
25,4-05C,white,2075
25,4-06C,aapi,58
25,4-06C,black,73
25,4-06C,hispanic,35
25,4-06C,native_american,9
25,4-06C,other,213
25,4-06C,white,2021
25,4-07C,aapi,79
25,4-07C,black,116
25,4-07C,hispanic,65
25,4-07C,native_american,21
25,4-07C,other,353
25,4-07C,white,3033
25,4-08C,aapi,36
25,4-08C,black,44
25,4-08C,hispanic,31
25,4-08C,native_american,7
25,4-08C,other,258
25,4-08C,white,2472
25,4-10C,aapi,5
25,4-10C,black,35
25,4-10C,hispanic,18
25,4-10C,native_american,6
25,4-10C,other,157
25,4-10C,white,1338
25,4-11C,aapi,11
25,4-11C,black,21
25,4-11C,hispanic,23
25,4-11C,native_american,5
25,4-11C,other,158
25,4-11C,white,1586
25,4-12C,aapi,35
25,4-12C,black,19
25,4-12C,hispanic,18
25,4-12C,native_american,3
25,4-12C,other,233
25,4-12C,white,2151
25,4-13C,aapi,36
25,4-13C,black,21
25,4-13C,hispanic,21
25,4-13C,native_american,1
25,4-13C,other,260
25,4-13C,white,2305
25,4-14C,aapi,45
25,4-14C,black,28
25,4-14C,hispanic,27
25,4-14C,native_american,2
25,4-14C,other,310
25,4-14C,white,3528
25,5-02C,aapi,10
25,5-02C,black,569
25,5-02C,hispanic,27
25,5-02C,native_american,3
25,5-02C,other,115
25,5-02C,white,253
25,5-03C,aapi,1
25,5-03C,black,1018
25,5-03C,hispanic,22
25,5-03C,native_american,6
25,5-03C,other,114
25,5-03C,white,87
25,5-05C,aapi,3
25,5-05C,black,2364
25,5-05C,hispanic,13
25,5-05C,native_american,16
25,5-05C,other,240
25,5-05C,white,81
25,5-06C,aapi,35
25,5-06C,black,1756
25,5-06C,hispanic,217
25,5-06C,native_american,29
25,5-06C,other,398
25,5-06C,white,828
25,5-07C,aapi,38
25,5-07C,black,1031
25,5-07C,hispanic,118
25,5-07C,native_american,8
25,5-07C,other,283
25,5-07C,white,730
25,5-08C,aapi,28
25,5-08C,black,968
25,5-08C,hispanic,76
25,5-08C,native_american,22
25,5-08C,other,234
25,5-08C,white,691
25,5-10C,aapi,6
25,5-10C,black,2981
25,5-10C,hispanic,53
25,5-10C,native_american,16
25,5-10C,other,380
25,5-10C,white,302
25,5-11C,aapi,67
25,5-11C,black,1865
25,5-11C,hispanic,141
25,5-11C,native_american,31
25,5-11C,other,391
25,5-11C,white,953
25,6-01C,aapi,33
25,6-01C,black,813
25,6-01C,hispanic,83
25,6-01C,native_american,20
25,6-01C,other,275
25,6-01C,white,1003
25,6-02C,aapi,25
25,6-02C,black,464
25,6-02C,hispanic,36
25,6-02C,native_american,14
25,6-02C,other,219
25,6-02C,white,1617
25,6-03C,aapi,103
25,6-03C,black,940
25,6-03C,hispanic,81
25,6-03C,native_american,14
25,6-03C,other,346
25,6-03C,white,1446
25,6-05C,aapi,39
25,6-05C,black,861
25,6-05C,hispanic,93
25,6-05C,native_american,17
25,6-05C,other,235
25,6-05C,white,945
25,6-06C,aapi,25
25,6-06C,black,540
25,6-06C,hispanic,67
25,6-06C,native_american,16
25,6-06C,other,187
25,6-06C,white,908
25,6-08C,aapi,24
25,6-08C,black,1164
25,6-08C,hispanic,120
25,6-08C,native_american,7
25,6-08C,other,320
25,6-08C,white,797
25,6-09C,aapi,130
25,6-09C,black,1045
25,6-09C,hispanic,110
25,6-09C,native_american,12
25,6-09C,other,418
25,6-09C,white,2036
25,6-10C,aapi,146
25,6-10C,black,1263
25,6-10C,hispanic,191
25,6-10C,native_american,28
25,6-10C,other,550
25,6-10C,white,2503
25,6-11C,aapi,203
25,6-11C,black,2451
25,6-11C,hispanic,329
25,6-11C,native_american,51
25,6-11C,other,792
25,6-11C,white,2309
25,7-01C,aapi,19
25,7-01C,black,597
25,7-01C,hispanic,57
25,7-01C,native_american,4
25,7-01C,other,187
25,7-01C,white,879
25,7-03C,aapi,8
25,7-03C,black,182
25,7-03C,hispanic,46
25,7-03C,native_american,7
25,7-03C,other,134
25,7-03C,white,966
25,7-04C,aapi,49
25,7-04C,black,1858
25,7-04C,hispanic,172
25,7-04C,native_american,37
25,7-04C,other,502
25,7-04C,white,949
25,7-05C,aapi,10
25,7-05C,black,645
25,7-05C,hispanic,64
25,7-05C,native_american,10
25,7-05C,other,154
25,7-05C,white,646
25,7-06C,aapi,66
25,7-06C,black,1178
25,7-06C,hispanic,217
25,7-06C,native_american,22
25,7-06C,other,538
25,7-06C,white,2086
25,7-07C,aapi,163
25,7-07C,black,830
25,7-07C,hispanic,178
25,7-07C,native_american,26
25,7-07C,other,565
25,7-07C,white,2712
25,7-08C,aapi,39
25,7-08C,black,341
25,7-08C,hispanic,87
25,7-08C,native_american,27
25,7-08C,other,371
25,7-08C,white,2351
25,7-09C,aapi,74
25,7-09C,black,1148
25,7-09C,hispanic,155
25,7-09C,native_american,29
25,7-09C,other,403
25,7-09C,white,1567
25,7-10C,aapi,95
25,7-10C,black,1863
25,7-10C,hispanic,252
25,7-10C,native_american,24
25,7-10C,other,678
25,7-10C,white,2065
25,7-11C,aapi,95
25,7-11C,black,986
25,7-11C,hispanic,212
25,7-11C,native_american,27
25,7-11C,other,432
25,7-11C,white,1152
25,7-12C,aapi,124
25,7-12C,black,1348
25,7-12C,hispanic,194
25,7-12C,native_american,22
25,7-12C,other,509
25,7-12C,white,1794
25,7-13C,aapi,160
25,7-13C,black,306
25,7-13C,hispanic,50
25,7-13C,native_american,9
25,7-13C,other,289
25,7-13C,white,1993
25,7-14C,aapi,255
25,7-14C,black,3593
25,7-14C,hispanic,405
25,7-14C,native_american,54
25,7-14C,other,1050
25,7-14C,white,3486
25,7-15C,aapi,28
25,7-15C,black,1342
25,7-15C,hispanic,223
25,7-15C,native_american,28
25,7-15C,other,498
25,7-15C,white,1274
25,7-16C,aapi,267
25,7-16C,black,1011
25,7-16C,hispanic,218
25,7-16C,native_american,38
25,7-16C,other,605
25,7-16C,white,2893
25,8-01C,aapi,44
25,8-01C,black,450
25,8-01C,hispanic,89
25,8-01C,native_american,13
25,8-01C,other,256
25,8-01C,white,1171
25,8-02C,aapi,31
25,8-02C,black,547
25,8-02C,hispanic,86
25,8-02C,native_american,12
25,8-02C,other,261
25,8-02C,white,1258
25,8-03C,aapi,14
25,8-03C,black,159
25,8-03C,hispanic,54
25,8-03C,native_american,3
25,8-03C,other,105
25,8-03C,white,591
25,8-05C,aapi,7
25,8-05C,black,1422
25,8-05C,hispanic,10
25,8-05C,native_american,4
25,8-05C,other,145
25,8-05C,white,156
25,8-06C,aapi,2
25,8-06C,black,962
25,8-06C,hispanic,15
25,8-06C,native_american,7
25,8-06C,other,106
25,8-06C,white,90
25,8-07C,black,528
25,8-07C,hispanic,7
25,8-07C,other,67
25,8-07C,white,49
25,8-08C,aapi,3
25,8-08C,black,1525
25,8-08C,hispanic,14
25,8-08C,native_american,8
25,8-08C,other,165
25,8-08C,white,76
25,8-09C,aapi,2
25,8-09C,black,1295
25,8-09C,hispanic,11
25,8-09C,native_american,4
25,8-09C,other,135
25,8-09C,white,56
25,8-10C,aapi,5
25,8-10C,black,1636
25,8-10C,hispanic,7
25,8-10C,native_american,8
25,8-10C,other,191
25,8-10C,white,62
25,8-11C,aapi,3
25,8-11C,black,1264
25,8-11C,hispanic,3
25,8-11C,native_american,4
25,8-11C,other,121
25,8-11C,white,33
25,8-12C,aapi,26
25,8-12C,black,822
25,8-12C,hispanic,83
25,8-12C,native_american,7
25,8-12C,other,206
25,8-12C,white,639
25,8-13C,aapi,2
25,8-13C,black,281
25,8-13C,hispanic,120
25,8-13C,native_american,5
25,8-13C,other,154
25,8-13C,white,686
25,8-15C,aapi,8
25,8-15C,black,1268
25,8-15C,hispanic,51
25,8-15C,native_american,19
25,8-15C,other,194
25,8-15C,white,177
25,8-16C,aapi,163
25,8-16C,black,928
25,8-16C,hispanic,232
25,8-16C,native_american,25
25,8-16C,other,550
25,8-16C,white,1835
25,8-17C,aapi,91
25,8-17C,black,1027
25,8-17C,hispanic,220
25,8-17C,native_american,26
25,8-17C,other,488
25,8-17C,white,1473
25,8-18C,aapi,46
25,8-18C,black,629
25,8-18C,hispanic,152
25,8-18C,native_american,28
25,8-18C,other,332
25,8-18C,white,1073
26,1,aapi,115
26,1,black,1088
26,1,hispanic,361
26,1,native_american,29
26,1,other,747
26,1,white,2297
27,1382,hispanic,1
27,1382,native_american,4
27,1382,other,17
27,1382,white,141
27,1484,aapi,3
27,1484,black,99
27,1484,hispanic,9
27,1484,native_american,5
27,1484,other,189
27,1484,white,1346
27,870,aapi,26
27,870,black,92
27,870,hispanic,129
27,870,native_american,17
27,870,other,527
27,870,white,4385
27,925,aapi,12
27,925,black,703
27,925,hispanic,40
27,925,native_american,30
27,925,other,612
27,925,white,4182
27,940,aapi,5
27,940,black,64
27,940,hispanic,1
27,940,native_american,3
27,940,other,108
27,940,white,785
27,962,aapi,4
27,962,black,4
27,962,other,64
27,962,white,435
27,968,aapi,3
27,968,black,21
27,968,hispanic,7
27,968,native_american,6
27,968,other,124
27,968,white,1246
28,1,aapi,61
28,1,black,138
28,1,hispanic,181
28,1,native_american,13
28,1,other,412
28,1,white,2352
28,10,aapi,60
28,10,black,735
28,10,hispanic,480
28,10,native_american,44
28,10,other,1413
28,10,white,6724
28,11,aapi,109
28,11,black,744
28,11,hispanic,369
28,11,native_american,36
28,11,other,745
28,11,white,3196
28,12,aapi,181
28,12,black,835
28,12,hispanic,412
28,12,native_american,36
28,12,other,1108
28,12,white,5570
28,13,aapi,42
28,13,black,277
28,13,hispanic,193
28,13,native_american,24
28,13,other,737
28,13,white,4730
28,14,aapi,4
28,14,black,8
28,14,hispanic,13
28,14,native_american,3
28,14,other,110
28,14,white,897
28,15,aapi,64
28,15,black,252
28,15,hispanic,108
28,15,native_american,21
28,15,other,350
28,15,white,2372
28,16,aapi,93
28,16,black,573
28,16,hispanic,408
28,16,native_american,31
28,16,other,862
28,16,white,4100
28,18,aapi,72
28,18,black,108
28,18,hispanic,137
28,18,native_american,16
28,18,other,656
28,18,white,5043
28,19,aapi,149
28,19,black,479
28,19,hispanic,301
28,19,native_american,39
28,19,other,1070
28,19,white,6407
28,2,aapi,72
28,2,black,148
28,2,hispanic,223
28,2,native_american,19
28,2,other,618
28,2,white,3997
28,20,aapi,25
28,20,black,84
28,20,hispanic,81
28,20,native_american,12
28,20,other,454
28,20,white,3163
28,21,aapi,28
28,21,black,102
28,21,hispanic,89
28,21,native_american,11
28,21,other,331
28,21,white,2672
28,22,aapi,42
28,22,black,224
28,22,hispanic,169
28,22,native_american,17
28,22,other,487
28,22,white,2597
28,23,aapi,119
28,23,black,517
28,23,hispanic,503
28,23,native_american,42
28,23,other,835
28,23,white,4157
28,24,aapi,154
28,24,black,833
28,24,hispanic,471
28,24,native_american,41
28,24,other,1257
28,24,white,6157
28,26,aapi,219
28,26,black,549
28,26,hispanic,419
28,26,native_american,22
28,26,other,1066
28,26,white,5826
28,27,aapi,74
28,27,black,190
28,27,hispanic,136
28,27,native_american,10
28,27,other,602
28,27,white,4362
28,28,aapi,32
28,28,black,70
28,28,hispanic,120
28,28,native_american,15
28,28,other,386
28,28,white,2700
28,29,aapi,86
28,29,black,290
28,29,hispanic,157
28,29,native_american,20
28,29,other,459
28,29,white,2895
28,3,aapi,51
28,3,black,94
28,3,hispanic,130
28,3,native_american,10
28,3,other,474
28,3,white,3376
28,30,aapi,19
28,30,black,36
28,30,hispanic,78
28,30,native_american,15
28,30,other,443
28,30,white,3238
28,31,aapi,23
28,31,black,273
28,31,hispanic,270
28,31,native_american,15
28,31,other,426
28,31,white,1685
28,32,aapi,48
28,32,black,136
28,32,hispanic,128
28,32,native_american,16
28,32,other,394
28,32,white,3114
28,33,aapi,4
28,33,black,8
28,33,hispanic,9
28,33,other,92
28,33,white,680
28,34,aapi,46
28,34,black,87
28,34,hispanic,83
28,34,native_american,10
28,34,other,379
28,34,white,2803
28,35,aapi,14
28,35,black,31
28,35,hispanic,62
28,35,native_american,11
28,35,other,281
28,35,white,2325
28,36,aapi,126
28,36,black,368
28,36,hispanic,457
28,36,native_american,34
28,36,other,1137
28,36,white,6516
28,37,aapi,106
28,37,black,440
28,37,hispanic,345
28,37,native_american,40
28,37,other,936
28,37,white,5361
28,38,aapi,50
28,38,black,84
28,38,hispanic,90
28,38,native_american,12
28,38,other,549
28,38,white,3880
28,39,aapi,43
28,39,black,171
28,39,hispanic,186
28,39,native_american,34
28,39,other,686
28,39,white,4738
28,4,aapi,17
28,4,black,45
28,4,hispanic,75
28,4,native_american,14
28,4,other,490
28,4,white,3686
28,40,aapi,43
28,40,black,131
28,40,hispanic,110
28,40,native_american,19
28,40,other,368
28,40,white,2430
28,41,aapi,16
28,41,black,36
28,41,hispanic,41
28,41,native_american,14
28,41,other,398
28,41,white,2818
28,42,aapi,31
28,42,black,130
28,42,hispanic,160
28,42,native_american,22
28,42,other,397
28,42,white,2682
28,43,aapi,120
28,43,black,238
28,43,hispanic,290
28,43,native_american,7
28,43,other,466
28,43,white,2456
28,44,aapi,211
28,44,black,565
28,44,hispanic,482
28,44,native_american,32
28,44,other,1102
28,44,white,5881
28,5,aapi,51
28,5,black,217
28,5,hispanic,175
28,5,native_american,23
28,5,other,522
28,5,white,3468
28,6,aapi,259
28,6,black,963
28,6,hispanic,510
28,6,native_american,45
28,6,other,868
28,6,white,3742
28,7,aapi,108
28,7,black,302
28,7,hispanic,140
28,7,native_american,14
28,7,other,515
28,7,white,3270
28,8,aapi,63
28,8,black,192
28,8,hispanic,145
28,8,native_american,11
28,8,other,529
28,8,white,3737
28,9,aapi,63
28,9,black,182
28,9,hispanic,158
28,9,native_american,20
28,9,other,611
28,9,white,4333
29,1A,aapi,20
29,1A,black,1026
29,1A,hispanic,208
29,1A,native_american,13
29,1A,other,382
29,1A,white,1632
29,1B,aapi,58
29,1B,black,1241
29,1B,hispanic,148
29,1B,native_american,17
29,1B,other,514
29,1B,white,2034
29,1C,aapi,50
29,1C,black,192
29,1C,hispanic,90
29,1C,native_american,25
29,1C,other,327
29,1C,white,1964
29,1D,aapi,51
29,1D,black,416
29,1D,hispanic,70
29,1D,native_american,4
29,1D,other,320
29,1D,white,2053
29,2A,aapi,19
29,2A,black,2284
29,2A,hispanic,440
29,2A,native_american,15
29,2A,other,563
29,2A,white,1196
29,2B,aapi,82
29,2B,black,2875
29,2B,hispanic,148
29,2B,native_american,29
29,2B,other,656
29,2B,white,1743
29,3A,aapi,21
29,3A,black,1615
29,3A,hispanic,59
29,3A,native_american,15
29,3A,other,347
29,3A,white,967
29,3B,aapi,84
29,3B,black,1076
29,3B,hispanic,129
29,3B,native_american,18
29,3B,other,466
29,3B,white,2437
29,4A,aapi,56
29,4A,black,643
29,4A,hispanic,84
29,4A,native_american,12
29,4A,other,309
29,4A,white,1396
29,4B,aapi,160
29,4B,black,413
29,4B,hispanic,155
29,4B,native_american,18
29,4B,other,508
29,4B,white,3060
29,5A,aapi,52
29,5A,black,459
29,5A,hispanic,121
29,5A,native_american,15
29,5A,other,390
29,5A,white,2192
29,5B,aapi,49
29,5B,black,974
29,5B,hispanic,209
29,5B,native_american,8
29,5B,other,381
29,5B,white,1560
29,5C,aapi,38
29,5C,black,135
29,5C,hispanic,45
29,5C,native_american,9
29,5C,other,280
29,5C,white,1709
29,5D,aapi,45
29,5D,black,1353
29,5D,hispanic,456
29,5D,native_american,18
29,5D,other,406
29,5D,white,1073
29,6A,aapi,146
29,6A,black,1048
29,6A,hispanic,177
29,6A,native_american,31
29,6A,other,519
29,6A,white,2389
29,6B,aapi,51
29,6B,black,1125
29,6B,hispanic,214
29,6B,native_american,26
29,6B,other,452
29,6B,white,2301
29,6C,aapi,90
29,6C,black,556
29,6C,hispanic,119
29,6C,native_american,20
29,6C,other,449
29,6C,white,2402
29,6D,aapi,52
29,6D,black,289
29,6D,hispanic,75
29,6D,native_american,9
29,6D,other,220
29,6D,white,1158
29,7A,aapi,101
29,7A,black,558
29,7A,hispanic,93
29,7A,native_american,8
29,7A,other,371
29,7A,white,2048
29,7B,aapi,57
29,7B,black,467
29,7B,hispanic,98
29,7B,native_american,19
29,7B,other,332
29,7B,white,2427
29,7C,aapi,57
29,7C,black,156
29,7C,hispanic,73
29,7C,native_american,16
29,7C,other,297
29,7C,white,2119
29,8A,aapi,80
29,8A,black,812
29,8A,hispanic,142
29,8A,native_american,32
29,8A,other,402
29,8A,white,2073
29,8B,aapi,56
29,8B,black,562
29,8B,hispanic,83
29,8B,native_american,11
29,8B,other,334
29,8B,white,1431
29,8C,aapi,143
29,8C,black,784
29,8C,hispanic,167
29,8C,native_american,32
29,8C,other,557
29,8C,white,2597
30,1,black,166
30,1,other,22
30,1,white,242
30,2,black,265
30,2,hispanic,2
30,2,other,13
30,2,white,111
30,3,aapi,1
30,3,black,287
30,3,hispanic,2
30,3,native_american,1
30,3,other,15
30,3,white,101
30,4,aapi,2
30,4,black,255
30,4,hispanic,1
30,4,other,25
30,4,white,183
30,5,black,197
30,5,hispanic,2
30,5,native_american,1
30,5,other,27
30,5,white,280
31,EW1,aapi,56
31,EW1,black,2515
31,EW1,hispanic,105
31,EW1,native_american,18
31,EW1,other,441
31,EW1,white,151
31,EW2,aapi,24
31,EW2,black,2652
31,EW2,hispanic,140
31,EW2,native_american,14
31,EW2,other,436
31,EW2,white,242
31,FP1,aapi,111
31,FP1,black,2515
31,FP1,hispanic,343
31,FP1,native_american,27
31,FP1,other,518
31,FP1,white,610
31,FP2,aapi,104
31,FP2,black,1711
31,FP2,hispanic,351
31,FP2,native_american,20
31,FP2,other,376
31,FP2,white,440
31,FP3,aapi,112
31,FP3,black,1746
31,FP3,hispanic,294
31,FP3,native_american,14
31,FP3,other,402
31,FP3,white,486
31,FP4,aapi,273
31,FP4,black,687
31,FP4,hispanic,245
31,FP4,native_american,11
31,FP4,other,225
31,FP4,white,420
31,FP5,aapi,244
31,FP5,black,2483
31,FP5,hispanic,552
31,FP5,native_american,34
31,FP5,other,620
31,FP5,white,537
31,FP6,aapi,281
31,FP6,black,646
31,FP6,hispanic,160
31,FP6,native_american,7
31,FP6,other,202
31,FP6,white,275
31,JB01,aapi,26
31,JB01,black,2580
31,JB01,hispanic,80
31,JB01,native_american,22
31,JB01,other,488
31,JB01,white,221
31,JB02,aapi,52
31,JB02,black,1619
31,JB02,hispanic,40
31,JB02,native_american,10
31,JB02,other,271
31,JB02,white,64
31,JB03,aapi,33
31,JB03,black,736
31,JB03,hispanic,74
31,JB03,native_american,3
31,JB03,other,193
31,JB03,white,405
31,JB04,aapi,65
31,JB04,black,1783
31,JB04,hispanic,97
31,JB04,native_american,18
31,JB04,other,375
31,JB04,white,364
31,JB05,aapi,75
31,JB05,black,1302
31,JB05,hispanic,121
31,JB05,native_american,11
31,JB05,other,278
31,JB05,white,374
31,JB06,aapi,200
31,JB06,black,1020
31,JB06,hispanic,57
31,JB06,native_american,7
31,JB06,other,335
31,JB06,white,1002
31,JB07,aapi,148
31,JB07,black,2099
31,JB07,hispanic,140
31,JB07,native_american,21
31,JB07,other,442
31,JB07,white,451
31,JB08,aapi,36
31,JB08,black,2907
31,JB08,hispanic,232
31,JB08,native_american,30
31,JB08,other,587
31,JB08,white,373
31,JB09,aapi,27
31,JB09,black,1043
31,JB09,hispanic,189
