County,Precinct,Race,Party,Index,Baseline,Perdue,Ossoff
OCONEE,11,0.422343,3.40674,2.125713,30.28274,67.59155,32.40845
OCONEE,12,0.231278,3.173054,1.817805,29.42708,68.75511,31.24489
OGLETHORPE,BV,0.583407,2.811886,1.98935,23.61919,74.39146,25.60854
OGLETHORPE,CR,1.39198,2.875444,2.829702,26.10759,71.0627,28.9373
OGLETHORPE,LX,1.62714,2.601869,2.928074,22.43365,74.63828,25.36172
PAULDING,0001B,0.330709,1.822004,1.24171,14.56221,84.19608,15.80392
PAULDING,0002C,0.952045,3.019151,2.46162,21.49682,76.04156,23.95844
PAULDING,0003C,1.41296,3.331472,3.078696,32.64377,64.27753,35.72247
PAULDING,0004C,1.044191,3.304589,2.696486,27.1641,70.13941,29.86059
PAULDING,0005C,1.512054,3.343757,3.183932,33.03337,63.7827,36.2173
PAULDING,0006B,1.657961,3.291762,3.303842,35.80395,60.89221,39.10779
PAULDING,0007B,1.831933,3.342593,3.50323,37.38296,59.11381,40.88619
PAULDING,0008C,0.962055,3.005951,2.46503,26.35025,71.18472,28.81528
PAULDING,0009B,1.978634,3.454043,3.705656,60.51525,35.7791,64.2209
PAULDING,0010B,2.030487,3.626214,3.843594,51.73665,44.41975,55.58025
PAULDING,0011C,1.937304,3.524341,3.699475,32.63995,63.66057,36.33943
PAULDING,0012C,1.531292,2.951273,3.006928,34.44444,62.54863,37.45137
PAULDING,0013B,1.026159,2.936173,2.494246,22.45783,75.04792,24.95208
PAULDING,0014B,1.493114,3.207085,3.096657,31.19497,65.70837,34.29163
PAULDING,0015C,0.563355,1.956955,1.541832,13.99254,84.46563,15.53437
PAULDING,0016C,1.116874,2.570583,2.402166,19.09175,78.50608,21.49392
PAULDING,0017C,1.166835,2.651101,2.492386,19.90321,77.60441,22.39559
PAULDING,0018C,0.755082,3.220198,2.365182,23.01459,74.62023,25.37977
PAULDING,0019C,2.231749,3.609811,4.036654,44.57191,51.39144,48.60856
PEACH,B1,1.844075,3.464232,3.576191,24.65847,71.76534,28.23466
PEACH,B2,2.000488,3.574347,3.787661,31.92157,64.29077,35.70923
PEACH,C1,0.288327,2.896681,1.736667,17.94195,80.32138,19.67862
PEACH,F1,2.743942,3.420333,4.454109,55.37583,40.17006,59.82994
PEACH,F2,2.832904,2.739541,4.202674,58.74486,37.05247,62.94753
PEACH,F3,1.64043,1.244963,2.262911,77.82705,19.91004,80.08996
PEACH,P1,1.534556,3.389238,3.229175,24.76923,72.00159,27.99841
PICKENS,1,0,2.672772,1.336386,16.13734,82.52628,17.47372
PICKENS,2,0,1.709052,0.854526,13.62275,85.52272,14.47728
PICKENS,3,0,1.423265,0.711632,9.202454,90.08591,9.914086
PICKENS,4,0,1.638404,0.819202,10.55046,88.63034,11.36966
PICKENS,5,0,1.222399,0.6112,9.708738,89.68006,10.31994
PICKENS,6,0,1.916058,0.958029,14.07767,84.9643,15.0357
PICKENS,7,0,1.31054,0.65527,11.28107,88.06366,11.93634
PICKENS,8,0.015613,1.870949,0.951087,17.45602,81.59289,18.40711
PICKENS,9,0,1.446799,0.723399,10.32483,88.95177,11.04823
PICKENS,10,0,2.422959,1.21148,15.59074,83.19778,16.80222
PICKENS,11,0,1.825163,0.912581,15.20468,83.88274,16.11726
PICKENS,12,0,1.409482,0.704741,12.76347,86.53179,13.46821
PIERCE,1,1.652466,2.436765,2.870848,15.46269,81.66647,18.33353
PIERCE,2,0.287428,1.136946,0.855901,7.566862,91.57724,8.422764
PIERCE,3A,0.088721,0.941343,0.559392,6.022727,93.41788,6.58212
PIERCE,3B,0.082359,1.249294,0.707006,5.597579,93.69541,6.304585
PIERCE,4A,1.005368,1.374421,1.692578,11.12957,87.17785,12.82215
PIERCE,4B,0.241126,0.471805,0.477028,3.435115,96.08786,3.912143
PIERCE,4C,0.162726,0.844459,0.584956,6.237425,93.17762,6.82238
PIERCE,4D,0,0.107885,0.053942,1.818182,98.12788,1.872124
PIKE,1,1.698011,2.756858,3.076441,15.2488,81.67476,18.32524
PIKE,2,0.09608,1.470944,0.831552,5.819477,93.34897,6.65103
PIKE,3,0.58783,1.53722,1.35644,8.877722,89.76584,10.23416
PIKE,4,0.921622,2.101718,1.972481,12.14642,85.8811,14.1189
PIKE,5,0.461977,1.780375,1.352165,8.164794,90.48304,9.516959
PIKE,6,0.544546,2.164091,1.626591,7.827789,90.54562,9.45438
PIKE,7,0.296228,1.6258,1.109128,8.14978,90.74109,9.258908
PIKE,8,1.472381,2.970527,2.957644,16.81901,80.22334,19.77666
POLK,1,0.818448,2.033396,1.835146,14.5,83.66485,16.33515
POLK,2,0.568913,2.097238,1.617532,13.95706,84.42541,15.57459
POLK,3,1.230675,2.704009,2.582679,27.34795,70.06937,29.93063
POLK,4,0.486044,2.070758,1.521423,12.2807,86.19788,13.80212
POLK,5,0.367955,1.54485,1.140381,12.26158,86.59804,13.40196
POLK,6,1.323424,2.679244,2.663045,19.53862,77.79833,22.20167
POLK,7,0.139131,1.335243,0.806752,9.546539,89.64671,10.35329
PULASKI,ANNEX,2.577756,2.251947,3.703729,24.02413,72.27214,27.72786
PUTNAM,101,3.189774,3.559296,4.969421,35.33951,59.69107,40.30893
PUTNAM,104,3.539719,3.635514,5.357476,40.38893,54.25359,45.74641
PUTNAM,105,0.3099,2.294313,1.457057,11.28451,87.25843,12.74157
PUTNAM,106,0.17289,2.269111,1.307445,15.13859,83.55396,16.44604
PUTNAM,107,0.660396,2.414761,1.867776,12.36559,85.76663,14.23337
QUITMAN,G,3.449263,3.096098,4.997312,34.73282,60.26986,39.73014
QUITMAN,M,2.601299,3.056331,4.129465,46.15385,49.71669,50.28331
RABUN,RABUN,0,2.476336,1.238168,15.56499,83.19684,16.80316
RANDOLPH,131,3.162338,3.3747,4.849688,40.2439,54.90641,45.09359
RANDOLPH,334,4.24113,1.85021,5.166235,33.06452,61.76925,38.23075
RANDOLPH,566,2.801493,2.216003,3.909494,21.05263,75.03787,24.96213
RANDOLPH,954,2.065631,1.466396,2.798829,67.05882,30.14235,69.85765
RANDOLPH,718A,3.649453,2.224899,4.761903,46.84874,48.38936,51.61064
RANDOLPH,718B,0,0.134233,0.067116,91.24088,8.692008,91.30799
RICHMOND,101,0.941422,3.570624,2.726734,54.10448,43.16879,56.83121
RICHMOND,102,1.83298,2.234679,2.95032,70.13575,26.91393,73.08607
RICHMOND,103,0,0.344869,0.172434,95.12987,4.697696,95.3023
RICHMOND,104,0.113302,0.685884,0.456244,89.59436,9.9494,90.0506
RICHMOND,105,0,0.522786,0.261393,92.64069,7.097914,92.90209
RICHMOND,106,2.330104,2.447818,3.554013,65.58442,30.86157,69.13843
RICHMOND,107,2.098601,3.512827,3.855015,49.03475,47.11024,52.88976
RICHMOND,108,0.25545,0.591139,0.551019,88.42975,11.01923,88.98077
RICHMOND,109,0.668886,1.975235,1.656504,83.33333,15.01016,84.98984
RICHMOND,111,1.512967,2.204634,2.615283,74.24242,23.14229,76.85771
RICHMOND,112,1.642638,3.514252,3.399764,59.61538,36.98485,63.01515
RICHMOND,114,0,1.548779,0.774389,90.66667,8.558944,91.44106
RICHMOND,115,2.420505,3.366894,4.103952,53.40909,42.48696,57.51304
RICHMOND,201,0,0.822954,0.411477,96.04317,3.545358,96.45464
RICHMOND,202,1.893868,3.139585,3.46366,70.90367,25.63267,74.36733
RICHMOND,203,0,0.242311,0.121155,96.02273,3.856117,96.14388
RICHMOND,204,1.247424,3.594213,3.044531,53.21508,43.74039,56.25961
RICHMOND,207,0.278765,1.295986,0.926758,88.29569,10.77755,89.22245
RICHMOND,208,0.989004,1.833535,1.905771,81.83422,16.26001,83.73999
RICHMOND,210,0.814779,1.378334,1.503946,83.46883,15.02722,84.97278
RICHMOND,301,1.294888,3.450876,3.020326,33.48519,63.49448,36.50552
RICHMOND,302,1.686611,2.990013,3.181618,74.07407,22.74431,77.25569
RICHMOND,303,0.394179,3.125924,1.957141,22.59136,75.4515,24.5485
RICHMOND,304,0.479905,3.624248,2.292029,36.36364,61.34433,38.65567
RICHMOND,305,0.284246,2.759843,1.664167,18.27411,80.06172,19.93828
RICHMOND,306,1.517268,3.241096,3.137816,67.83042,29.03176,70.96824
RICHMOND,307,1.3746,3.599891,3.174546,31.56934,65.25611,34.74389
RICHMOND,308,1.58059,3.537346,3.349263,61.14286,35.50788,64.49212
RICHMOND,309,0.249949,0.961289,0.730593,88.60656,10.66285,89.33715
RICHMOND,310,1.142728,1.688753,1.987105,78.20069,19.8122,80.1878
RICHMOND,401,0,0.489906,0.244953,92.95393,6.801117,93.19888
RICHMOND,402,0.431466,1.038183,0.950557,87.33108,11.71836,88.28164
RICHMOND,404,0.280381,1.587346,1.074054,88.51485,10.41109,89.58891
RICHMOND,405,0,0.793277,0.396639,91.93342,7.669943,92.33006
RICHMOND,406,0,0.930005,0.465003,92.12234,7.412662,92.58734
RICHMOND,501,0.531667,1.386551,1.224943,86.62577,12.14929,87.85071
RICHMOND,502,0,0.601513,0.300756,90.83896,8.860285,91.13971
RICHMOND,503,0.984123,1.615226,1.791736,81.99627,16.212,83.788
RICHMOND,504,1.386228,2.990619,2.881537,75.36842,21.75004,78.24996
RICHMOND,506,2.692854,2.627794,4.006751,64.46281,31.53044,68.46956
RICHMOND,507,1.307752,2.638305,2.626905,75.64576,21.72734,78.27266
RICHMOND,509,0.323349,1.162254,0.904476,88.18316,10.91236,89.08764
RICHMOND,601,1.473754,2.273701,2.610604,75.0243,22.3651,77.6349
RICHMOND,603,2.519057,3.617963,4.328038,53.28638,42.38558,57.61442
RICHMOND,604,1.021282,2.700692,2.371628,78.81137,18.817,81.183
RICHMOND,605,2.007197,3.074122,3.544258,65.97077,30.48497,69.51503
RICHMOND,607,0,0.599497,0.299749,93.58289,6.117364,93.88264
RICHMOND,608,1.917285,3.586913,3.710741,41.64649,54.64277,45.35723
RICHMOND,701,1.686416,3.629792,3.501311,32.32078,64.17791,35.82209
RICHMOND,702,0.631872,3.504071,2.383907,34.95146,62.66464,37.33536
RICHMOND,703,1.722466,3.508642,3.476787,56.16131,40.3619,59.6381
RICHMOND,705,1.758102,3.591028,3.553616,42.57294,53.87344,46.12656
RICHMOND,706,1.424984,3.558895,3.204431,33.8685,62.92707,37.07293
RICHMOND,707,1.819002,3.330214,3.484109,62.09553,34.42036,65.57964
RICHMOND,708,0.940907,3.526121,2.703968,28.66667,68.62937,31.37063
RICHMOND,709,1.791123,3.596153,3.589199,43.91534,52.49546,47.50454
RICHMOND,801,1.471846,3.632851,3.288271,36.61972,60.09201,39.90799
RICHMOND,802,1.516434,3.63168,3.332274,37.61329,59.05443,40.94557
RICHMOND,803,2.043905,2.035382,3.061596,53.19149,43.74691,56.25309
RICHMOND,804,2.246111,3.19721,3.844716,59.27052,36.88477,63.11523
RICHMOND,805,1.742058,2.565729,3.024923,70.03745,26.93762,73.06238
RICHMOND,806,1.783936,3.592353,3.580112,40.36145,56.05844,43.94156
RICHMOND,807,1.47079,2.196147,2.568863,75,22.43114,77.56886
RICHMOND,808,2.083106,3.579121,3.872666,49.79702,46.33031,53.66969
RICHMOND,809,0,0.626458,0.313229,94.49541,5.191358,94.80864
RICHMOND,810,2.182774,3.494678,3.930112,41.875,54.19489,45.80511
RICHMOND,801B,0.834053,3.342877,2.505491,30.43478,67.05973,32.94027
RICHMOND,804H,2.159237,3.500287,3.909381,47.57764,48.51298,51.48702
ROCKDALE,BA,2.004,2.957552,3.482775,62.68875,33.82848,66.17152
ROCKDALE,BT,1.548977,3.631598,3.364776,40.65282,55.98241,44.01759
ROCKDALE,CO,1.141953,2.172091,2.227999,79.89907,17.87293,82.12707
ROCKDALE,FI,0.585318,1.469713,1.320175,85.94122,12.7386,87.2614
ROCKDALE,FS,1.092405,1.87559,2.0302,80.36386,17.60594,82.39406
ROCKDALE,HC,2.031664,3.417765,3.740547,54.04858,42.21087,57.78913
ROCKDALE,HI,1.97268,2.934333,3.439847,65.2381,31.32206,68.67794
ROCKDALE,LA,1.478458,2.579815,2.768365,69.36937,27.86227,72.13773
ROCKDALE,LO,1.944679,3.14039,3.514874,62.15711,34.32802,65.67198
ROCKDALE,MA,2.032994,3.397236,3.731613,56.3228,39.94559,60.05441
ROCKDALE,MI,1.179035,2.112044,2.235057,79.07895,18.686,81.314
ROCKDALE,OT,0.557173,1.720382,1.417364,86.07535,12.50729,87.49271
ROCKDALE,RO,1.59325,2.61159,2.899046,73.807,23.29396,76.70604
ROCKDALE,SM,1.536276,2.239759,2.656155,74.63235,22.71149,77.28851
ROCKDALE,SP,1.26365,2.309058,2.41818,77.88921,19.69261,80.30739
ROCKDALE,ST,2.023431,3.201435,3.624149,60.88825,35.4876,64.5124
SCHLEY,1,1.792049,2.11195,2.848024,15.00962,82.14235,17.85765
SCREVEN,1,2.680671,3.573159,4.467251,40.79823,54.73452,45.26548
SCREVEN,2,1.988597,3.635695,3.806444,35.29412,60.89944,39.10056
SCREVEN,3,2.418917,3.635611,4.236722,33.43284,62.33044,37.66956
SCREVEN,4,3.165536,3.303408,4.81724,47.75785,47.42491,52.57509
SCREVEN,5,1.92591,3.595386,3.723603,20.46784,75.80856,24.19144
SCREVEN,6,0.861081,3.543816,2.632989,15.61713,81.74988,18.25012
SCREVEN,7,3.60984,3.094745,5.157212,37.08207,57.76072,42.23928
SCREVEN,8,3.910492,2.643767,5.232375,43.47826,51.28936,48.71064
SCREVEN,9,1.725185,3.618585,3.534477,19.31464,77.15088,22.84912
SCREVEN,10,2.801404,3.422302,4.512554,60.23256,35.25489,64.74511
SCREVEN,11,1.555492,3.590373,3.350679,22.3301,74.31922,25.68078
SCREVEN,12,2.025635,2.733448,3.392359,69.14894,27.4587,72.5413
SEMINOLE,1,2.409871,2.96017,3.889956,23.83966,72.27038,27.72962
SEMINOLE,2,2.510667,3.426019,4.223676,30.8642,64.91213,35.08787
SEMINOLE,3,1.070902,1.396787,1.769295,81.9242,16.30651,83.69349
SEMINOLE,4,1.960504,2.856331,3.38867,20.10309,76.50824,23.49176
SEMINOLE,5,0.044268,2.637944,1.363241,9.776536,88.86022,11.13978
SPALDING,1,0.576028,1.087857,1.119956,85.88957,12.99047,87.00953
SPALDING,2,0.412398,0.89967,0.862233,87.34177,11.79599,88.20401
SPALDING,3,0.816776,2.744449,2.189001,22.58065,75.23035,24.76965
SPALDING,5,2.553051,3.589409,4.347756,54.23729,41.41496,58.58504
SPALDING,6,1.918959,2.933757,3.385837,72.48996,24.1242,75.8758
SPALDING,7,0.993245,2.637208,2.311849,23.66667,74.02148,25.97852
SPALDING,8,1.707138,2.912445,3.163361,22.13247,74.70417,25.29583
SPALDING,9,0.616974,2.52477,1.879359,12.89199,85.22866,14.77134
SPALDING,10,2.254596,3.551157,4.030175,33.09456,62.87527,37.12473
SPALDING,11,2.1856,3.40674,3.888969,29.4887,66.62233,33.37767
SPALDING,12,0.76272,2.541487,2.033464,15.46961,82.49692,17.50308
SPALDING,13,0.543968,1.960134,1.524035,15.66092,82.81505,17.18495
SPALDING,14,1.405799,3.114482,2.96304,28.64198,68.39498,31.60502
SPALDING,16,2.586165,3.10327,4.1378,62.04766,33.81454,66.18546
SPALDING,17,2.106262,3.591087,3.901805,28.57143,67.52677,32.47323
SPALDING,19,1.896949,2.781397,3.287648,24.62942,72.08293,27.91707
SPALDING,20,0.793215,2.599412,2.092921,13.11475,84.79232,15.20768
SPALDING,21,1.555902,3.584468,3.348136,29.53737,67.1145,32.8855
STEPHENS,SC1,0.865281,1.960727,1.845644,15.18115,82.97321,17.02679
STEWART,2,4.042597,3.233711,5.659453,45.65217,48.68837,51.31163
STEWART,4,2.613809,2.131672,3.679645,60.65574,35.66462,64.33538
STEWART,5,3.238797,1.963029,4.220312,54.64135,41.13834,58.86166
STEWART,6,2.915838,1.872596,3.852136,41.93548,54.21238,45.78762
SUMTER,15,2.770326,3.612047,4.576349,29.4964,65.92725,34.07275
SUMTER,17,2.542439,3.629497,4.357187,50.84746,44.79536,55.20464
SUMTER,28,2.817844,3.598035,4.616862,26.80965,68.57349,31.42651
SUMTER,29,1.538716,3.590139,3.333786,30.70175,65.96446,34.03554
SUMTER,C1-27,1.772862,2.449116,2.99742,75.33482,21.66776,78.33224
SUMTER,C2-27,2.381732,3.635253,4.199359,42.02335,53.77729,46.22271
SUMTER,C3-27,1.588544,1.605951,2.391519,77.26751,20.34097,79.65903
SUMTER,E-27,3.115891,3.621284,4.926534,40.62878,54.44469,45.55531
SUMTER,N-26,0.686211,2.299277,1.835849,19.80198,78.36217,21.63783
SUMTER,O-26,2.984522,3.558839,4.763942,41.08761,54.14845,45.85155
SUMTER,W-27,2.970141,3.615368,4.777825,31.6777,63.54447,36.45553
TALBOT,1,3.216634,2.817409,4.625338,46.875,48.49966,51.50034
TALBOT,2,3.341056,3.208394,4.945253,36.36364,58.69111,41.30889
TALBOT,3,4.170379,2.073535,5.207146,40.44944,54.34342,45.65658
TALBOT,4,3.661446,2.791413,5.057152,42.06349,52.87936,47.12064
TALBOT,5,2.116074,1.118496,2.675322,72.29437,25.03031,74.96969
TALBOT,6,2.59194,3.494876,4.339378,35.22727,60.43335,39.56665
TALBOT,8,3.537736,2.956747,5.01611,44.63768,50.34621,49.65379
TALIAFERRO,172,2.494737,2.605989,3.797732,54.6875,41.51477,58.48523
TALIAFERRO,601,3.23498,1.987423,4.228692,52.36769,43.40362,56.59638
TATTNALL,1,0.953699,2.2329,2.070149,16.57754,81.35231,18.64769
TATTNALL,3,1.512278,2.583835,2.804196,19.46755,77.72825,22.27175
TATTNALL,4,2.492823,2.576727,3.781186,23.75,72.46881,27.53119
TATTNALL,5,2.06971,3.033256,3.586338,29.55619,66.85748,33.14252
TATTNALL,7,1.174493,1.853902,2.101444,17.9754,79.92315,20.07685
TATTNALL,8,2.659482,2.581276,3.95012,22.50489,73.54499,26.45501
TATTNALL,9,0.767112,1.52533,1.529777,13.94737,84.52285,15.47715
TATTNALL,10,0.980109,3.006022,2.48312,31.81818,65.6987,34.3013
TAYLOR,1,2.005943,1.838115,2.925001,74.64789,22.42711,77.57289
TAYLOR,5,1.394028,1.912073,2.350064,10.10638,87.54355,12.45645
TAYLOR,6,3.36213,3.546361,5.135311,24.46809,70.3966,29.6034
TELFAIR,HE,2.752528,3.621897,4.563476,26.75676,68.67977,31.32023
TELFAIR,JA,1.989045,3.564977,3.771534,16.90141,79.32706,20.67294
TELFAIR,LU,4.14457,3.039385,5.664263,18.89401,75.44173,24.55827
TELFAIR,MC,3.333557,3.357315,5.012214,36.58269,58.40509,41.59491
TELFAIR,MI,1.096438,3.600108,2.896492,8.955224,88.14828,11.85172
TELFAIR,SC,1.636569,3.459898,3.366518,20.65217,75.98131,24.01869
TERRELL,1,2.823833,2.030019,3.838843,67.00796,29.15319,70.84681
TERRELL,2,2.809557,3.619544,4.619329,25.75758,69.62309,30.37691
TERRELL,3,3.85489,3.165262,5.437521,38.09524,56.46724,43.53276
TERRELL,4,2.953297,3.629167,4.76788,26.59574,68.63638,31.36362
TERRELL,5,3.026013,3.270745,4.661385,27.80749,67.53113,32.46887
TERRELL,6,4.066889,3.606952,5.870365,33.33333,60.7963,39.2037
THOMAS,101,2.135695,2.175882,3.223636,15.41502,81.36134,18.63866
THOMAS,102,3.263402,3.523575,5.025189,41.0802,53.89461,46.10539
THOMAS,103,2.178627,3.428782,3.893017,27.07276,69.03422,30.96578
THOMAS,104,1.967159,3.43654,3.685429,16.47059,79.84398,20.15602
THOMAS,105,1.358257,2.194008,2.455261,78.67903,18.86571,81.13429
THOMAS,106,0.861144,2.839967,2.281127,20.74468,76.97419,23.02581
THOMAS,107,1.069746,3.256868,2.69818,24.21769,73.08413,26.91587
THOMAS,108,1.47494,2.83659,2.893236,21.22093,75.88583,24.11417
THOMAS,109,2.279014,2.314265,3.436147,69.27152,27.29233,72.70767
THOMAS,110,2.26444,3.559623,4.044252,32.08333,63.87241,36.12759
THOMAS,111,4.197454,3.548977,5.971942,25.11211,68.91595,31.08405
THOMAS,112,2.395346,3.41409,4.102391,19.64286,76.25475,23.74525
THOMAS,113,1.889243,3.563537,3.671012,26.37363,69.95536,30.04464
THOMAS,114,1.420974,3.170711,3.006329,21.78503,75.20864,24.79136
THOMAS,115,1.435701,2.627493,2.749447,16.08392,81.16664,18.83336
THOMAS,116,1.274864,2.651101,2.600415,15.64246,81.75713,18.24287
THOMAS,117,1.246219,2.998926,2.745683,14.42308,82.83124,17.16876
THOMAS,118,1.755764,3.526595,3.519062,35.96059,60.52035,39.47965
THOMAS,119,0.596877,0.690807,0.94228,86.14072,12.91699,87.08301
THOMAS,120,1.54796,3.573333,3.334627,33.60778,63.05759,36.94241
TIFT,1,1.992933,2.915755,3.45081,32.90566,63.64353,36.35647
TIFT,2,0.610564,2.021106,1.621117,13.97757,84.40132,15.59868
TIFT,3,0.543631,1.778465,1.432863,11.80556,86.76158,13.23842
TIFT,4,0.729624,1.907793,1.68352,15.30249,83.01399,16.98601
TIFT,5,0.016913,1.046335,0.540081,8.050847,91.40907,8.590928
TIFT,6,0.964568,0.779622,1.354379,10.97046,87.67516,12.32484
TIFT,7,0.798423,2.537192,2.067019,20.71006,77.22292,22.77708
TIFT,8,1.918097,2.411697,3.123946,18.24818,78.62788,21.37212
TIFT,9,1.52007,2.677977,2.859059,23.99741,73.14353,26.85647
TIFT,10,3.732564,3.263033,5.36408,54.4186,40.21732,59.78268
TIFT,11,2.219373,2.474016,3.456381,72.04724,24.49637,75.50363
TIFT,12,2.002902,2.926882,3.466343,27.34724,69.18641,30.81359
TOOMBS,39,0.658863,1.815496,1.566611,6.203008,92.23038,7.769618
TOOMBS,43,0,1.071663,0.535832,5.128205,94.33596,5.664037
TOOMBS,513,2.51231,2.595337,3.809979,23.62445,72.56557,27.43443
TOOMBS,514,2.827222,3.196234,4.425339,26.87194,68.70272,31.29728
TOOMBS,15361,1.882936,2.54499,3.155431,19.89645,76.94812,23.05188
TOWNS,833,0,1.961134,0.980567,12.21065,86.80878,13.19122
TOWNS,990,0,2.288867,1.144434,13.32931,85.52625,14.47375
TOWNS,1468,0,2.278929,1.139465,16.96113,81.8994,18.1006
TREUTLEN,ANNEX,0.59536,1.3859,1.28831,8.649789,90.0619,9.938099
TREUTLEN,SOPE,3.282294,3.492978,5.028783,44.52632,50.4449,49.5551
TROUP,1,1.089659,2.390043,2.284681,21.08145,76.63387,23.36613
TROUP,2,2.709969,3.253286,4.336612,61.10521,34.55818,65.44182
TROUP,3,2.464144,3.489657,4.208972,58.84924,36.94179,63.05821
TROUP,4,0.423703,0.883666,0.865535,87.44681,11.68766,88.31234
TROUP,5,3.354098,3.354845,5.03152,50.25253,44.71595,55.28405
TROUP,6,2.168014,3.21278,3.774404,27.29953,68.92607,31.07393
TROUP,7,0.885723,2.412463,2.091954,16.14754,81.7605,18.2395
TROUP,8,1.075001,2.246988,2.198496,15.6546,82.14691,17.85309
TROUP,10,1.084649,2.56348,2.366389,19.05048,78.58313,21.41687
TROUP,11,1.514705,2.787301,2.908355,23.66721,73.42444,26.57556
TROUP,12,2.433461,3.392,4.129462,38.68852,57.18201,42.81799
TROUP,13,1.818649,3.138958,3.388127,24.33393,72.27795,27.72205
TROUP,15,2.829522,3.516043,4.587544,49.7553,45.65715,54.34285
TROUP,16,2.636811,3.347713,4.310668,34.375,61.31433,38.68567
TURNER,1,3.561973,3.635131,5.379538,45.06347,49.55699,50.44301
TURNER,2,1.148202,1.880907,2.088655,10.92715,86.98419,13.01581
TURNER,3,0.96938,2.092775,2.015768,9.259259,88.72497,11.27503
TWIGGS,DB,1.235851,3.566047,3.018875,19.7619,77.21922,22.78078
TWIGGS,GI,2.884076,2.739864,4.254009,53.11871,42.62728,57.37272
TWIGGS,HV,2.471353,3.214635,4.078671,27.90698,68.01435,31.98565
TWIGGS,JV/W,3.297589,1.253403,3.924291,54.78992,41.28579,58.71421
TWIGGS,SG/T,3.46262,2.288232,4.606736,41.48936,53.9039,46.0961
UNION,1,0,2.440696,1.220348,13.90476,84.87489,15.12511
UNION,2,0,2.333518,1.166759,13.31689,85.51635,14.48365
UNION,3,0,2.651927,1.325963,16.03774,82.6363,17.3637
UNION,4,0,2.250909,1.125454,13.40326,85.47128,14.52872
UNION,5,0,2.220148,1.110074,16,82.88993,17.11007
UNION,6,0,2.728586,1.364293,16.01732,82.61839,17.38161
UNION,7,0,2.896213,1.448107,18.03571,80.51618,19.48382
UNION,8,0,2.354546,1.177273,12.65537,86.16736,13.83264
UNION,9,0,2.545983,1.272992,15.53488,83.19212,16.80788
UNION,10,0,2.043449,1.021724,12.17641,86.80186,13.19814
UNION,11,0,2.44268,1.22134,15.10417,83.67449,16.32551
UPSON,588,1.64638,3.081451,3.187105,16.62818,80.18472,19.81528
UPSON,589,1.404225,1.046147,1.927298,79.16667,18.90604,81.09396
UPSON,1610,1.44867,2.449761,2.673551,15.06647,82.25998,17.74002
UPSON,5610,3.022428,3.510576,4.777717,34.25678,60.96551,39.03449
WALKER,871,0.284926,2.246964,1.408409,15.41053,83.18107,16.81893
WALKER,917,0,1.691249,0.845625,9.603842,89.55053,10.44947
WALKER,944,0.01253,2.112344,1.068702,11.67582,87.25547,12.74453
WALKER,953,0.145916,2.16043,1.226131,15,83.77387,16.22613
WALKER,1161,0,2.957356,1.478678,17.84387,80.67746,19.32254
WALKER,1501,0.016389,2.761927,1.397353,15.81991,82.78274,17.21726
WALKER,1809,0.459591,2.540681,1.729931,19.89529,78.37478,21.62522
WALKER,1812,0.192393,2.909347,1.647067,19.22892,79.12402,20.87598
WALKER,1818,0.035472,2.267652,1.169298,11.81301,87.01769,12.98231
WALKER,1851,0,3.452369,1.726184,30.96886,67.30496,32.69504
WALKER,1893,0.196314,2.796008,1.594318,19.65898,78.7467,21.2533
WALTON,250,0.567016,2.142469,1.638251,13.12576,85.23599,14.76401
WALTON,414,0.276108,1.903276,1.227745,8.350731,90.42152,9.578476
WALTON,415,0.703468,2.513886,1.960411,15.19348,82.84611,17.15389
WALTON,416,0.225562,2.398926,1.425025,13.5895,84.98547,15.01453
WALTON,417,0.988306,2.937363,2.456987,24.33735,73.20566,26.79434
WALTON,418,2.038412,3.375274,3.726049,23.20144,73.07251,26.92749
WALTON,419,1.496581,2.744861,2.869012,26.06516,71.06583,28.93417
WALTON,420,2.87379,3.602043,4.674811,47.86795,47.45724,52.54276
WALTON,421,1.35073,2.962456,2.831957,26.34812,70.81992,29.18008
WALTON,422,0.607669,2.463727,1.839533,18.94682,79.21364,20.78636
WALTON,423,0.4655,2.504507,1.717754,14.92769,83.35456,16.64544
WALTON,424,0.373018,2.57329,1.659663,14.6642,83.67613,16.32387
WALTON,425,2.834804,3.381117,4.525363,35.36977,60.10486,39.89514
WALTON,426,0.822956,2.479381,2.062647,15.93186,82.00549,17.99451
WALTON,427,1.843147,3.548811,3.617552,42.97918,53.40327,46.59673
WALTON,454,0.666392,2.360599,1.846692,11.89759,86.25572,13.74428
WALTON,502,0,1.853382,0.926691,10.83969,88.23361,11.76639
WALTON,503,0.579253,1.777153,1.46783,10.31519,88.21698,11.78302
WALTON,559,0.535655,2.398235,1.734772,13.89646,84.36877,15.63123
WALTON,1663,0.45649,2.643936,1.778458,14.82908,83.39246,16.60754
WALTON,1675,0.272567,1.855415,1.200275,9.07441,89.72531,10.27469
WARE,100,1.764217,2.005851,2.767142,75.35587,21.87699,78.12301
WARE,300,1.401577,2.711751,2.757453,17.70648,79.53607,20.46393
WARE,304,0.860389,1.982672,1.851725,11.85345,86.29483,13.70517
WARE,400,0.474072,1.867841,1.407992,12.03647,86.55553,13.44447
WARE,404,0.253355,1.969495,1.238102,5.633803,93.1281,6.871905
WARE,405,0.023394,0.640309,0.343549,3.5,96.15645,3.843549
